id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365
1030627,Aunt Sally's Bedroom-Includes Breakfast Groceries!,5730719,Jeffery,Clairemont Mesa,32.81568837,-117.1652423,Private room,47,2,61,0
1037247,Windansea #1; Check calendar for special $$,2409798,Terry,La Jolla,32.8269414,-117.2786581,Entire home/apt,120,2,238,152
1042107,Private room on the beach,2628520,Joseph,Mission Bay,32.77664,-117.2522788,Private room,45,30,132,317
1053745,San Diego--Relax and enjoy Nature,5802534,Robert And Kathy,Mira Mesa,32.93448561,-117.1366739,Private room,55,31,44,295
1059782,"3Bed/2Bath Bay Ho, San Diego",5835710,Kristin,Bay Ho,32.83574136,-117.2257191,Private room,95,3,40,298
1060753,Modern Loft in Gaslamp + Parking,3752828,David,Gaslamp Quarter,32.71328175,-117.1620779,Entire home/apt,450,30,33,343
1063149,Modern townhouse with luxury spa,5851927,Tyler,North Hills,32.752891,-117.131291,Entire home/apt,285,3,51,112
1066097,Separate Entrance & Private Bath -  Bay Park,1292892,Xenia & Shawn,Bay Park,32.78170036,-117.1996275,Entire home/apt,65,3,27,8
1072842,The Best Place In South Park!,5901435,Justin,Balboa Park,32.72081032,-117.1292848,Entire home/apt,95,2,97,171
1080319,Stacey's 2 Bedroom Beach Home,5942374,Stacey,Mission Bay,32.76065847,-117.2478649,Entire home/apt,125,1,42,289
1080335,Stacey's 5 Bd Water View Beach Home,5942374,Stacey,Mission Bay,32.76077302,-117.2493176,Entire home/apt,295,1,15,283
1083576,Cute North Park Cottage - Great Location!,869862,John,North Hills,32.74476727,-117.1314913,Entire home/apt,80,1,399,335
1083711,Spacecraft in North Park,5910341,Emily,North Hills,32.74651599,-117.1310225,Entire home/apt,110,2,57,283
1097490,Private Bedroom in Central Location,3557910,Nicole,West University Heights,32.75869118,-117.1495337,Private room,65,2,39,8
1097960,Pacific Beach Fun Surf Bike Cottage,5522580,Jacquelyne,Pacific Beach,32.79773402,-117.2433397,Entire home/apt,119,1,461,325
1101470,Charming Getaway with Skyline View,3134951,Eric,Balboa Park,32.71884334,-117.142387,Entire home/apt,140,1,235,213
1109171,Private Cottage In The Heart of North Park,6088940,Tyler,North Hills,32.7464721,-117.1220253,Entire home/apt,79,2,65,321
1115516,cozy private room in pacific beach,48669,Jennifer,Pacific Beach,32.80618546,-117.2337888,Private room,65,4,15,178
1127311,30 Day Minimum 5-STAR Bed/Bath in Golden Hill,6183960,Susan,Balboa Park,32.71723635,-117.1321966,Private room,75,30,215,156
1133487,2 Bdr Bungalow - Block from Beach!,2003694,Edwin,Ocean Beach,32.75115863,-117.2471669,Entire home/apt,145,3,68,249
1141645,Private room in upscale home near the beach,6211113,Sylvia,Loma Portal,32.73905824,-117.2378765,Private room,75,4,21,354
1145306,Right In The Heart Of Pacific Beach,796593,D,Pacific Beach,32.80534276,-117.2417515,Entire home/apt,99,30,100,80
1151029,"Peaceful home near Mall, UCSD, Beach&Bus Stops!",6293263,Sarah,University City,32.86038624,-117.2180521,Entire home/apt,130,1,15,0
1163324,Clairemont Mesa Whole House,6372118,Daniel,Clairemont Mesa,32.82404084,-117.194335,Entire home/apt,180,2,29,335
1171359,Beach Condo STEPS from sand,6412997,Christina,Ocean Beach,32.74766908,-117.2489199,Entire home/apt,129,3,102,218
1173925,"Hicrest apt, grt location nr Park",6425057,John,Midtown,32.73955378,-117.1659422,Entire home/apt,68,1,216,0
1177477,Character Filled Dutch Colonial!,2442532,Amanda,Balboa Park,32.71872738,-117.1408381,Entire home/apt,227,4,19,0
1180719,Beautiful Spacious Beach Home!,4983902,Jena,Pacific Beach,32.79950203,-117.2553636,Entire home/apt,250,2,60,363
1183345,HUGE Modern Gas Lamp Loft: Conventions 5 mins away,2327534,James,Gaslamp Quarter,32.71583861,-117.1595756,Entire home/apt,235,2,141,253
1183581,Cozy Private Room in Great Location,5549151,Victoria Wolfe/ Property Agent,Del Mar Heights,32.94774001,-117.2604122,Private room,70,2,116,314
1198495,The Village Retreat in La Jolla!,5619197,La Jolla Dream Homes,La Jolla,32.84583203,-117.2716968,Entire home/apt,275,2,71,246
1206065,M.B. 2/bed/1bath 50 ft fr Sand! #2,2409798,Terry,Mission Bay,32.76678516,-117.2517462,Entire home/apt,199,2,60,146
1220018,Midcentury Victorian Charm w/ View!,1692264,Jasmine,Balboa Park,32.71617138,-117.143269,Private room,75,2,27,142
1220731,Sleeps 12-  6 min to Convention Cnt,861297,Ron,Balboa Park,32.71795826,-117.1385918,Entire home/apt,300,2,37,350
1221255,Cottage Style Studio Apartment,4548491,Chad,Park West,32.72846252,-117.1661469,Entire home/apt,65,1,361,33
1226363,Water Front | Multi-Level in ❤ of MB,3017970,Surf Style,Mission Bay,32.7808481,-117.2521559,Entire home/apt,325,3,20,271
1233047,Enjoy Stunning Views of San Diego! ,6724344,David,Roseville,32.7244571,-117.2395437,Entire home/apt,311,3,73,354
1252651,OB Blue BeachHome 2 Blks to Ocean,6627782,Sarah,Ocean Beach,32.74449357,-117.2523549,Entire home/apt,197,2,77,292
1260804,San Diego 4 BR View House Little Italy Balboa Park,2885527,Linda,Midtown,32.73165893,-117.1681518,Entire home/apt,295,3,132,222
1276350,Aunt Sallys Vac Hm-GREAT Reviews Breakfast Foods!,5730719,Jeffery,Clairemont Mesa,32.81409477,-117.164147,Entire home/apt,259,3,70,0
1284694,Downtown Victorian Loft Views,6989346,John,Grant Hill,32.71260724,-117.1426985,Entire home/apt,139,3,145,313
1285066,Bay-View Triplex Great4Groups (SC4),2598433,Ryan,Mission Bay,32.77386417,-117.2504499,Entire home/apt,499,1,26,162
1285153,Awesome Hostel! Bed In 6 Bed Dorm,3324885,Bobby,Cortez Hill,32.72313995,-117.1654537,Shared room,34,1,48,226
1285158,Downtown Hostel Cozy Four Bed Dorm,3324885,Bobby,Cortez Hill,32.72391582,-117.164836,Shared room,31,1,39,223
1286742,MB 2bed/1.5  50 ft fr. Sand!  #3,2409798,Terry,Mission Bay,32.76850999,-117.2510791,Entire home/apt,149,3,70,128
1291074,Quiet Canyon Home,7037153,Annegret,Midtown,32.74628401,-117.1687696,Entire home/apt,125,1,121,283
1301778,Swanky Casa Ocean Beach 1 Blk to Beach with A/C,7078456,Joshua,Ocean Beach,32.74928597,-117.2499152,Entire home/apt,198,2,167,102
1309621,Ocean View Beach House *Sleeps 8-12*,7118915,Cece,Mission Bay,32.76719685,-117.2530914,Entire home/apt,450,4,29,295
1313771,"Unique Charm! North Park, Hillcrest",1502676,Aaron,North Hills,32.75073973,-117.1413743,Entire home/apt,109,2,172,338
1316327,Private Bedroom & Bathroom,7037618,Emily,Pacific Beach,32.80430039,-117.2409874,Private room,65,3,124,32
1316496,Big 3BD 2 blks to Beach Ocean View,7151315,Richard,Pacific Beach,32.80672002,-117.2560555,Entire home/apt,225,2,135,245
1320702,Slps/4/$99/ Downtown conv/center4,861297,Ron,Balboa Park,32.71741266,-117.1396572,Entire home/apt,99,2,34,304
1327858,Bankers Hill - Studio Apt.,6628754,Mark,Park West,32.73077382,-117.1660902,Entire home/apt,60,1,227,76
1332323,"Stay in Hip, Artistic North Park",7225847,Stephanie,North Hills,32.74837644,-117.1390642,Entire home/apt,115,2,101,253
1335408,Modern Spacious Yoga Studio!,7241138,Jim,North Hills,32.74196135,-117.1228073,Entire home/apt,115,2,328,309
1339446,"SanDiego, Hillcrest, 1 Master Bedroom & Bath",7263590,Nelson,Midtown,32.74728363,-117.1469765,Private room,97,2,26,364
1346986,"The Cali Surf Palace, A Bed and Breakfast!",7307828,Sharon & Terry,University City,32.84660284,-117.2158279,Private room,65,2,147,347
1347072,"Private Entry, Master bed & bath",2895792,Monica,Linda Vista,32.79213549,-117.1890926,Private room,69,2,203,38
1374498,Charming 2-BD Cottage in Hip Area Near Sights,7448176,Rebecca,Kensington,32.75640197,-117.1040101,Entire home/apt,128,3,70,278
1374898,On park. 1 bed apt.has air & parking.+kitchen+w&d,7450232,Anthony,West University Heights,32.7637155,-117.145648,Entire home/apt,132,2,268,157
1378432,Walk to bay Priv. bath private deck,2315442,Michael,Park West,32.72843517,-117.1658789,Private room,45,1,338,67
1388706,Modern/Custom Beach House - Del Mar,7512090,Cameron,Del Mar Heights,32.93454019,-117.2540634,Entire home/apt,385,3,27,351
1392071,Luxury Gaslamp + Convention Condo,7525825,David,Marina,32.71540268,-117.1672287,Entire home/apt,270,2,39,64
1393531,King Palms (Entire Home),4088030,Jordan,Ocean Beach,32.7508206,-117.2515351,Entire home/apt,1200,3,23,364
1404080,"San Diego: welcoming dogs, cats, humans.",7577799,Alicia,Webster,32.72779701,-117.0923508,Shared room,45,1,25,347
1407938,Center GasLamp! Walk to Entertainment & Conv Ctr!,7593627,Jacob,Marina,32.70997607,-117.1617123,Entire home/apt,135,1,72,20
1417446,North Park Secret Cottage with outdoor patio & A/C,1028287,Rick,North Hills,32.74133657,-117.141085,Entire home/apt,119,2,65,339
1421127,Sun Fun Stay Play in Pacific Beach!,7650416,Kerri,Mission Bay,32.79246783,-117.2341343,Entire home/apt,235,2,54,328
1429055,Quiet room in Point Loma near the Bay and airport,7685171,Joseph,Roseville,32.72801035,-117.2301072,Private room,76,1,37,37
1438332,"Private room w/bath, Chula Vista",5488607,Soley,Otay Ranch,32.63459815,-116.9840848,Private room,35,1,16,252
1438637,MASTER BR: Downtown/Little Italy,7726246,Christie,Little Italy,32.7216054,-117.1697966,Private room,139,2,32,76
1441767,"Spacious room, quiet house, surrounded by green.",380707,Joshua,Moreno Mission,32.76920842,-117.1850184,Private room,65,2,33,119
1447396,"Private Master Suite, Canyon (6236)",3677994,Drew,Linda Vista,32.79102463,-117.1829815,Private room,69,1,20,159
1456924,M.B. 2 bed/1.5 50 ft to sand! #4,2409798,Terry,Mission Bay,32.76722005,-117.2524587,Entire home/apt,149,3,63,136
1462213,OB RedFishT 2 1/2 Blocks to Beach!,7836397,Michael,Ocean Beach,32.74996421,-117.2437183,Entire home/apt,79,3,65,2
1467726,Swanky & Stylish Private Suite in North Park,1028287,Rick,North Hills,32.74683539,-117.1380078,Entire home/apt,93,3,190,333
1471989,Cozy Dog Haven,7881064,Randy,Bay Park,32.78778417,-117.1988788,Entire home/apt,220,3,55,317
1482943,"Studio Cottage, Walk to Balboa Park, (has A/C!)",3570259,Yola & Cachaulo,Park West,32.73107889,-117.1637229,Entire home/apt,110,2,226,147
1484257,"Pacific Beach Clean Relaxing Flat- 1br, Sleeps 4",874515,Luke,Pacific Beach,32.79924863,-117.2362876,Entire home/apt,125,2,19,343
1487073,Peaceful San Diego Canyon Loft,7951269,Ashley,North Clairemont,32.82451952,-117.2025155,Entire home/apt,97,2,109,351
1487384,"Pool, Spa, View & Location",7953750,Laura,La Jolla,32.82472988,-117.2380294,Entire home/apt,900,2,35,249
1507515,Grand Beach Bungalow,8052474,Aaron,Pacific Beach,32.79591594,-117.2455822,Entire home/apt,375,3,31,173
1533418,"Conveniently situated, cozy studio",8177928,Adam,Park West,32.72780465,-117.1674914,Entire home/apt,130,2,50,67
1552090,Casita in Sunny San Diego near SDSU,8266339,Troy,College Area,32.77173101,-117.0518996,Entire home/apt,50,2,210,330
1574434,Artist 3 Bedroom Home with Pool & Hot Tub,766039,Pamela,Bird Land,32.78137619,-117.1613613,Entire home/apt,275,4,17,155
1574834,Red Surf Cottage OB,3685210,Theresa,Ocean Beach,32.74884321,-117.2514542,Entire home/apt,129,3,151,321
1577427,Sunny San Diego,8381999,Jacqueline,North Clairemont,32.83675183,-117.1957786,Private room,39,2,112,172
1579303,2-bedroom Mission Beach home with private patio,8401857,Bryan,Mission Bay,32.76382811,-117.2505737,Entire home/apt,300,3,36,322
1579313,South Park Tiki Bungalow,8401931,Mike,North Hills,32.73044222,-117.1257125,Entire home/apt,73,2,267,46
1583016,Urban Oasis: Craftsman Home in Heart of Hillcrest,6547023,Shawn And Rachel,Midtown,32.74842094,-117.1561232,Entire home/apt,250,3,20,68
1588930,University Heights Craftsman Home,8475198,David,West University Heights,32.76106738,-117.1478528,Entire home/apt,180,2,62,338
1589977,Ocean View Studio,8482255,Anita,La Jolla,32.8225905,-117.267851,Entire home/apt,139,2,78,151
1602553,Downtown Victorian Gem,6989346,John,Grant Hill,32.71077031,-117.1439414,Entire home/apt,119,3,84,328
1614216,Clean 2BD/w Parking San Diego CA.,8592794,Bre,West University Heights,32.75367928,-117.1501639,Entire home/apt,280,1,20,0
1629171,Cottage Guest Studio at the Beach w/ AC and Bikes.,8658942,Steven And Karron,Pacific Beach,32.8040916,-117.2594957,Entire home/apt,159,2,154,294
1630071,Villa 37th San Diego,5958063,Mario,City Heights West,32.74879815,-117.1143397,Private room,65,1,33,365
1632229,50 Steps to the Bay & 100 steps to the Ocean!,2855121,Corinne,Mission Bay,32.78462648,-117.2525152,Entire home/apt,135,3,154,53
1640774,Guest House,8711501,Donald,Normal Heights,32.75842734,-117.1200876,Entire home/apt,97,3,56,179
1646366,"Condo in Gaslamp Quarter, SD",8736810,Randy,Gaslamp Quarter,32.71436566,-117.1595191,Entire home/apt,80,30,53,98
1646885,"Spacious apartment, old world charm",3006274,Kathryn,Midtown,32.74134844,-117.1784556,Entire home/apt,125,2,98,290
1669816,"10min 2 Gaslamp Seaworld,Zoo,Duplex,2bd,Parking",5436910,Alex,Loma Portal,32.74293666,-117.2417889,Entire home/apt,98,1,144,79
1672447,"Luxury, Mid Century Mod Retreat :)!",1393050,Erik & Summer,Balboa Park,32.71842893,-117.1422094,Entire home/apt,175,2,103,293
1687571,Canyon Hideaway Garden Apartment,8919509,Shirley,South Park,32.72262727,-117.1228202,Entire home/apt,135,7,28,61
1696519,"Luxury Condo w/KING Bed, Work Space, AC & Parking!",8959661,Molly,Pacific Beach,32.79989374,-117.2387793,Entire home/apt,135,4,163,204
1704176,Sleek & Stylish Flat Steps to Beach 14,8996667,Ladan,La Jolla,32.85527898,-117.2575775,Entire home/apt,349,3,31,312
1708596,Mermaid's Lodge -close to Windansea Beach,9015124,Sunshine,La Jolla,32.82714551,-117.2738942,Entire home/apt,395,6,26,323
1713841,Our San Diego Urban Retreat,708301,Susie And Marcelo,Clairemont Mesa,32.80898454,-117.1579368,Private room,36,2,41,79
1725503,Hillcrest House on Quiet Canyon,1489623,James,Midtown,32.74264176,-117.1495099,Entire home/apt,149,4,39,311
1729898,"Hip, quiet San Diego 1bedroom- #4",7333207,Carl,Midtown,32.74659549,-117.1616898,Entire home/apt,99,3,234,108
1731316,Mission Hills - Cozy Canyon Condo,2833973,Retta And Eric,Midtown,32.74370688,-117.1729663,Entire home/apt,97,2,195,138
1743101,Downtown Victorian Loft Getaway,6989346,John,Grant Hill,32.71122264,-117.1446429,Entire home/apt,139,3,86,319
1746543,"Spacious, Modern & Walkable!",9192036,Gail & Beth,North Hills,32.74052683,-117.1268341,Entire home/apt,149,3,22,313
1746666,Modern Hide-away near Zoo & Park,9192036,Gail & Beth,North Hills,32.74089001,-117.1289638,Entire home/apt,119,3,32,336
1750470,"Compact, Sexy, Modern for Two",9192036,Gail & Beth,North Hills,32.7391114,-117.1272902,Entire home/apt,129,3,35,335
1751254,Romantic & Walkable in North Park,9192036,Gail & Beth,North Hills,32.7400321,-117.1277141,Entire home/apt,149,3,16,88
1752549,Mid-Centry OBcean,9218327,Corey,Ocean Beach,32.7518151,-117.2430315,Entire home/apt,159,3,62,323
1752551,Historic 2 Bdrm OB Spanish Casita ,9218327,Corey,Ocean Beach,32.75005778,-117.2430511,Entire home/apt,175,3,41,325
1758781,"Room, Bath, Garage in Mission Beach.",9247073,Richard,Mission Bay,32.76794838,-117.2518309,Private room,129,1,209,52
1759373,Artist's Garden Cottage in Mission Hills,4496635,Kristi,Old Town,32.75414551,-117.1875067,Entire home/apt,110,2,152,339
1759870,"Near Airport, D’town, Beach & Zoo. Drop bags here!",9252591,Denise,Midtown,32.73950367,-117.1734467,Private room,65,1,141,135
1762939,Mediterranean style private room in La Jolla area,9266843,Najia,University City,32.86696964,-117.226113,Private room,70,2,69,10
1769070,Bedroom in Craftsman Family Home,6006790,Regula,North Hills,32.74974855,-117.1336617,Private room,60,2,86,364
1773788,"Cool, Clean Univ Heights Rm w Prkng",1772444,Jon,West University Heights,32.76232126,-117.1408926,Private room,65,1,42,51
1774025,Sun & Serenity,8027800,Janet,San Carlos,32.80250998,-117.0498706,Private room,70,2,62,356
1785920,"""La Casita"" enchanting guest house",9372947,Maria Helene,Old Town,32.75785214,-117.1893186,Entire home/apt,200,2,72,351
1792566,Charming cottage -- ocean breeze,9153966,Debbie,Ocean Beach,32.73919207,-117.2505308,Entire home/apt,137,1,262,207
1798441,Quiet oasis in family neighborhood,2325715,Anne,Rancho Penasquitos,32.94600452,-117.1110998,Private room,59,2,18,69
1815604,"Walk distance to Pacific Beach, Amenities, Cozy",9444320,Nia,Pacific Beach,32.80370162,-117.2411521,Private room,50,30,64,352
1815898,Master Suite with Partial Bay views,26141,Violet And Bill,Bay Park,32.79705798,-117.1897332,Private room,89,2,189,49
1822116,BEAUTIFUL KENSINGTON,9539484,Kimball,Kensington,32.76344784,-117.1018531,Private room,79,3,141,129
1831431,Urban Cottage Getaway,9579975,Tori,North Hills,32.73950387,-117.1285678,Entire home/apt,99,2,152,328
1851985,Hidden Beach Oasis 2 blocks to Sunset Cliffs,9671674,Lisa,Ocean Beach,32.73437188,-117.2488626,Entire home/apt,622,3,74,326
1861443,"Cute Beach Cottage, Guest Room",8727044,Dustin,Pacific Beach,32.80655162,-117.255394,Private room,88,1,88,355
1868816,1Br Home 2 Blocks to Beach,2833833,Ryder & Michelle,Pacific Beach,32.80003676,-117.2563538,Entire home/apt,175,1,310,231
1872892,La Mesa Private Poolside Escape ,8096259,Bridget,Lake Murray,32.80786836,-117.0195539,Private room,38,1,21,252
1877028,Beach Cottages by the Cove,2646521,Justin,La Jolla,32.84845249,-117.2703334,Entire home/apt,180,3,138,179
1891351,"SD Zen. Location, Style & Comfort.",9832430,Ricardo,Midtown,32.74597851,-117.152885,Entire home/apt,119,1,251,251
1893533,Awesome Master Bedroom @ the beach!,1279757,Staci,La Jolla,32.83009429,-117.2760635,Private room,77,2,61,0
1896294,Modern Paradise-Steps from theBeach,7684530,Francesca,Mission Bay,32.76630004,-117.2505418,Entire home/apt,200,2,28,0
1909490,Private Ocean View room with bath,9908873,Caroline,La Jolla,32.8094246,-117.2593167,Private room,90,1,50,351
1913996,Downtown Budget Friendly 2nd Story Open Loft Room!,7726246,Christie,Little Italy,32.72139288,-117.169957,Private room,69,1,58,63
1919622,OCTOBER DEAL! Beachy Cottage 2 1/2 blcks Beach,7836397,Michael,Ocean Beach,32.75070436,-117.2433955,Entire home/apt,79,3,66,4
1950115,Luxury apt in spacious canyon home,332552,Peter,College Area,32.76376684,-117.0756109,Entire home/apt,75,3,48,52
1956508,Ocean Beach Cape Cod Style - Highest Quality,9172819,Dennis And Julie,Ocean Beach,32.75229473,-117.2496259,Entire home/apt,143,3,23,280
1970250,"PB Home w/ Yard, Spa, 2blks to Beach/Restaurants",7151315,Richard,Pacific Beach,32.80699911,-117.2573854,Entire home/apt,189,2,108,294
1974942,Cozy San Diego Bedroom,1193202,Bronson & Megan,Grantville,32.79167585,-117.0878876,Private room,28,1,69,0
1975746,North Park Suite w/ Private Entry & Private Bath,8784651,Bianca,North Hills,32.73762253,-117.123607,Private room,89,2,104,63
1984267,Sunny and Bright Studio - w/Air Con!,8959661,Molly,Pacific Beach,32.80985495,-117.2376399,Entire home/apt,90,4,151,281
